drug_name,ind_name,rating
Cefuroxime,Sinusitis,1
Ephedrine,Sinusitis,1
Prednisolone,Pneumocystis jiroveci pneumonia,1
Methylprednisolone,Pneumocystis jiroveci pneumonia,1
Cidofovir,Cytomegalovirus Infections,1
Cidofovir,Cytomegalovirus Retinitis,1
Calcitriol,Rickets,1
Daclizumab,Aplastic Anemia,1
Daclizumab,Pure Red-Cell Aplasia,1
Cyclosporine,leukemia,1
Methotrexate,leukemia,1
Pegfilgrastim,Mucosa-Associated Lymphoid Tissue Lymphoma,1
Oprelvekin,Mucosa-Associated Lymphoid Tissue Lymphoma,1
Rituximab,Mucosa-Associated Lymphoid Tissue Lymphoma,1
Pegfilgrastim,Monocytoid B-cell lymphoma,1
Oprelvekin,Monocytoid B-cell lymphoma,1
Rituximab,Monocytoid B-cell lymphoma,1
Pegfilgrastim,recurrent grade 1 follicular lymphoma,1
Oprelvekin,recurrent grade 1 follicular lymphoma,1
Rituximab,recurrent grade 1 follicular lymphoma,1
Pegfilgrastim,recurrent grade 2 follicular lymphoma,1
Oprelvekin,recurrent grade 2 follicular lymphoma,1
Rituximab,recurrent grade 2 follicular lymphoma,1
Pegfilgrastim,recurrent grade 3 follicular lymphoma,1
Oprelvekin,recurrent grade 3 follicular lymphoma,1
Rituximab,recurrent grade 3 follicular lymphoma,1
Pegfilgrastim,Marginal zone lymphoma recurrent,1
Oprelvekin,Marginal zone lymphoma recurrent,1
Rituximab,Marginal zone lymphoma recurrent,1
Pegfilgrastim,B-cell small lymphocytic lymphoma recurrent,1
Oprelvekin,B-cell small lymphocytic lymphoma recurrent,1
Rituximab,B-cell small lymphocytic lymphoma recurrent,1
Pegfilgrastim,Splenic Marginal Zone B-Cell Lymphoma,1
Oprelvekin,Splenic Marginal Zone B-Cell Lymphoma,1
Rituximab,Splenic Marginal Zone B-Cell Lymphoma,1
Cisplatin,Malignant neoplasm of lung,1
Docetaxel,Malignant neoplasm of lung,1
Metronidazole,"unspecified adult solid tumor, protocol specific",1
Cisplatin,"unspecified adult solid tumor, protocol specific",1
Nitric Oxide,Pneumonia,1
Nitric Oxide,"Infant, Small for Gestational Age",1
Betamethasone,Pregnancy Complications,1
Trastuzumab,Cardiotoxicity,1
Dexrazoxane,Cardiotoxicity,1
Cyclophosphamide,Cardiotoxicity,1
Tamoxifen,Cardiotoxicity,1
Doxorubicin,Cardiotoxicity,1
Paclitaxel,Cardiotoxicity,1
Trastuzumab,Inflammatory Breast Carcinoma,1
Dexrazoxane,Inflammatory Breast Carcinoma,1
Cyclophosphamide,Inflammatory Breast Carcinoma,1
Tamoxifen,Inflammatory Breast Carcinoma,1
Doxorubicin,Inflammatory Breast Carcinoma,1
Paclitaxel,Inflammatory Breast Carcinoma,1
Vincristine,leukemia,1
Daunorubicin,leukemia,1
Hydrocortisone,leukemia,1
Cytarabine,leukemia,1
Doxorubicin,stage III adult soft tissue sarcoma,1
Ifosfamide,stage III adult soft tissue sarcoma,1
Doxorubicin,recurrent adult soft tissue sarcoma,1
Ifosfamide,recurrent adult soft tissue sarcoma,1
Doxorubicin,"soft tissue sarcoma, adult, stage IVA",1
Ifosfamide,"soft tissue sarcoma, adult, stage IVA",1
Doxorubicin,"soft tissue sarcoma, adult, stage IIB",1
Ifosfamide,"soft tissue sarcoma, adult, stage IIB",1
Doxorubicin,"soft tissue sarcoma, adult, stage IIC",1
Ifosfamide,"soft tissue sarcoma, adult, stage IIC",1
Temozolomide,Cutaneous Melanoma,1
Imatinib,leukemia,1
Thalidomide,Malignant tumor of colon,1
Dexrazoxane,Cardiotoxicity,1
Doxorubicin,Cardiotoxicity,1
Levoleucovorin,Cardiotoxicity,1
Alendronic acid,Secondary malignant neoplasm of bone,1
Ketoconazole,Secondary malignant neoplasm of bone,1
Alendronic acid,Adenocarcinoma of prostate,1
Ketoconazole,Adenocarcinoma of prostate,1
Alendronic acid,Prostate cancer recurrent,1
Ketoconazole,Prostate cancer recurrent,1
Paclitaxel,Neoplasm Metastasis,1
Gemcitabine,Renal Pelvis and Ureter Urothelial Carcinoma,1
Paclitaxel,Renal Pelvis and Ureter Urothelial Carcinoma,1
Gemcitabine,Urethral Carcinoma,1
Paclitaxel,Urethral Carcinoma,1
Imatinib,leukemia,1
Cytarabine,leukemia,1
Amifostine,Oral Complication,1
Amifostine,Radiation Sickness,1
Carboplatin,"unspecified adult solid tumor, protocol specific",1
Celecoxib,Precancerous Conditions,1
Doxorubicin,Primary Systemic Amyloidosis,1
Homoharringtonine,leukemia,1
Metronidazole,"unspecified adult solid tumor, protocol specific",1
Pentostatin,Acute GVH disease,1
Nicotine,Malignant neoplasm of lung,1
Bupropion,Malignant neoplasm of lung,1
Sertraline,Epilepsy,1
Methylphenidate,cognitive/functional effects,1
Methylphenidate,Depressive disorder,1
Cisplatin,Central Nervous System Neoplasms,1
Cyclophosphamide,Central Nervous System Neoplasms,1
Vincristine,Central Nervous System Neoplasms,1
Lomustine,Central Nervous System Neoplasms,1
Cisplatin,Medulloblastoma,1
Cyclophosphamide,Medulloblastoma,1
Vincristine,Medulloblastoma,1
Lomustine,Medulloblastoma,1
Cisplatin,"Neuroectodermal Tumor, Primitive",1
Cyclophosphamide,"Neuroectodermal Tumor, Primitive",1
Vincristine,"Neuroectodermal Tumor, Primitive",1
Lomustine,"Neuroectodermal Tumor, Primitive",1
Irinotecan,Malignant tumor of colon,1
Gefitinib,Squamous cell carcinoma of the hypopharynx stage III,1
Cisplatin,Squamous cell carcinoma of the hypopharynx stage III,1
Gefitinib,Laryngeal squamous cell carcinoma stage III,1
Cisplatin,Laryngeal squamous cell carcinoma stage III,1
Gefitinib,stage III squamous cell carcinoma of the lip and oral cavity,1
Cisplatin,stage III squamous cell carcinoma of the lip and oral cavity,1
Gefitinib,Oropharyngeal squamous cell carcinoma stage III,1
Cisplatin,Oropharyngeal squamous cell carcinoma stage III,1
Gefitinib,Squamous cell carcinoma of the hypopharynx stage IV,1
Cisplatin,Squamous cell carcinoma of the hypopharynx stage IV,1
Gefitinib,Laryngeal squamous cell carcinoma stage IV,1
Cisplatin,Laryngeal squamous cell carcinoma stage IV,1
Gefitinib,stage IV squamous cell carcinoma of the lip and oral cavity,1
Cisplatin,stage IV squamous cell carcinoma of the lip and oral cavity,1
Gefitinib,stage IV squamous cell carcinoma of the oropharynx,1
Cisplatin,stage IV squamous cell carcinoma of the oropharynx,1
Celecoxib,Malignant tumor of colon,1
Eflornithine,Malignant tumor of colon,1
Celecoxib,Adenomatous Polyposis Coli,1
Eflornithine,Adenomatous Polyposis Coli,1
Dexrazoxane,Ewings sarcoma,1
Cyclophosphamide,Ewings sarcoma,1
Vincristine,Ewings sarcoma,1
Doxorubicin,Ewings sarcoma,1
Celecoxib,Neoplasm Metastasis,1
Celecoxib,Colorectal Neoplasms,1
Abatacept,Multiple Sclerosis,1
Irinotecan,Colorectal Neoplasms,1
Irinotecan,Diarrhea,1
Pegfilgrastim,Hemoglobinopathies,1
Pegfilgrastim,Thalassemia,1
Trastuzumab,Breast cancer recurrent,1
Oprelvekin,Ulcerative Colitis,1
Oprelvekin,Inflammatory Bowel Diseases,1
Isotretinoin,T-Cell Lymphoma,1
Isotretinoin,Mycosis Fungoides,1
Isotretinoin,Hematologic Neoplasms,1
Bevacizumab,Malignant tumor of colon,1
Levoleucovorin,Malignant tumor of colon,1
Carboplatin,Non-small cell lung cancer stage IIIB,1
Paclitaxel,Non-small cell lung cancer stage IIIB,1
Carboplatin,Non-small cell lung cancer metastatic,1
Paclitaxel,Non-small cell lung cancer metastatic,1
Vinorelbine,Non-small cell lung cancer stage IIIB,1
Vinblastine,Non-small cell lung cancer stage IIIB,1
Vinorelbine,Non-small cell lung cancer metastatic,1
Vinblastine,Non-small cell lung cancer metastatic,1
Docetaxel,thorax/respiratory cancer,1
Docetaxel,adult solid tumor,1
Docetaxel,kidney/urinary cancer,1
Docetaxel,male reproductive cancer,1
Nitric Oxide,Hypoxemia,1
Nitric Oxide,"Acidosis, Respiratory",1
Cyclophosphamide,Scleroderma,1
Cyclophosphamide,Systemic Scleroderma,1
Nitric Oxide,Anoxemia,1
Cisplatin,Malignant neoplasm of lung,1
Etoposide,Malignant neoplasm of lung,1
Fluorouracil,Solid tumour,1
Bortezomib,Non-small cell lung cancer metastatic,1
Bortezomib,Non-small cell lung cancer recurrent,1
Micafungin,Aspergillosis,1
Decitabine,adult acute myeloid leukemia with 11q23 (MLL) abnormalities,1
Decitabine,adult acute myeloid leukemia with inv(16)(p13;q22),1
Decitabine,adult acute myeloid leukemia with t(15;17)(q22;q12),1
Decitabine,adult acute myeloid leukemia with t(16;16)(p13;q22),1
Decitabine,adult acute myeloid leukemia with t(8;21)(q22;q22),1
Decitabine,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative",1
Decitabine,de novo myelodysplastic syndromes,1
Decitabine,"Myelodysplastic/myeloproliferative neoplasm, unclassifiable",1
Decitabine,previously treated myelodysplastic syndromes,1
Decitabine,recurrent adult acute myeloid leukemia,1
Decitabine,secondary acute myeloid leukemia,1
Decitabine,secondary myelodysplastic syndromes,1
Decitabine,untreated adult acute myeloid leukemia,1
Alemtuzumab,Graft failure,1
Erlotinib,adult primary hepatocellular carcinoma,1
Erlotinib,advanced adult primary liver cancer,1
Erlotinib,localized unresectable adult primary liver cancer,1
Oxaliplatin,Colorectal Neoplasms,1
Micafungin,Invasive Fungal Infections,1
Verteporfin,Basal Cell Nevus Syndrome,1
Bevacizumab,"unspecified adult solid tumor, protocol specific",1
Docetaxel,"unspecified adult solid tumor, protocol specific",1
Aldesleukin,childhood chronic myelogenous leukemia,1
Aldesleukin,Childhood myelodysplastic syndrome,1
Aldesleukin,recurrent adult acute myeloid leukemia,1
Aldesleukin,recurrent childhood acute myeloid leukemia,1
Aldesleukin,chronic myelogenous leukemia in relapse,1
Aldesleukin,secondary acute myeloid leukemia,1
Aldesleukin,Acute Myeloid Leukemia Arising from Previous Myelodysplastic Syndrome,1
Aldesleukin,adult acute myeloid leukemia with 11q23 (MLL) abnormalities,1
Aldesleukin,adult acute myeloid leukemia with inv(16)(p13;q22),1
Aldesleukin,adult acute myeloid leukemia with t(15;17)(q22;q12),1
Aldesleukin,adult acute myeloid leukemia with t(16;16)(p13;q22),1
Aldesleukin,adult acute myeloid leukemia with t(8;21)(q22;q22),1
Gemcitabine,Malignant tumor of colon,1
Gemcitabine,Malignant neoplasm of lung,1
Gefitinib,Adenocarcinoma of colon,1
Fluorouracil,Adenocarcinoma of colon,1
Irinotecan,Adenocarcinoma of colon,1
Levoleucovorin,Adenocarcinoma of colon,1
Gefitinib,Adenocarcinoma of rectum,1
Fluorouracil,Adenocarcinoma of rectum,1
Irinotecan,Adenocarcinoma of rectum,1
Levoleucovorin,Adenocarcinoma of rectum,1
Gefitinib,Mucinous adenocarcinoma of colon,1
Fluorouracil,Mucinous adenocarcinoma of colon,1
Irinotecan,Mucinous adenocarcinoma of colon,1
Levoleucovorin,Mucinous adenocarcinoma of colon,1
Gefitinib,mucinous adenocarcinoma of rectum,1
Fluorouracil,mucinous adenocarcinoma of rectum,1
Irinotecan,mucinous adenocarcinoma of rectum,1
Levoleucovorin,mucinous adenocarcinoma of rectum,1
Gefitinib,Colon cancer recurrent,1
Fluorouracil,Colon cancer recurrent,1
Irinotecan,Colon cancer recurrent,1
Levoleucovorin,Colon cancer recurrent,1
Gefitinib,Recurrent Rectal Cancer,1
Fluorouracil,Recurrent Rectal Cancer,1
Irinotecan,Recurrent Rectal Cancer,1
Levoleucovorin,Recurrent Rectal Cancer,1
Gefitinib,signet ring adenocarcinoma of the colon,1
Fluorouracil,signet ring adenocarcinoma of the colon,1
Irinotecan,signet ring adenocarcinoma of the colon,1
Levoleucovorin,signet ring adenocarcinoma of the colon,1
Gefitinib,signet ring adenocarcinoma of the rectum,1
Fluorouracil,signet ring adenocarcinoma of the rectum,1
Irinotecan,signet ring adenocarcinoma of the rectum,1
Levoleucovorin,signet ring adenocarcinoma of the rectum,1
Aldesleukin,Mycosis fungoides/Sezary syndrome recurrent,1
Aldesleukin,Cutaneous T-cell lymphoma recurrent,1
Aldesleukin,Cutaneous T-cell lymphoma stage I,1
Aldesleukin,Mycosis fungoides/Sezary syndrome stage I,1
Aldesleukin,Cutaneous T-cell lymphoma stage II,1
Aldesleukin,Mycosis fungoides/Sezary syndrome stage II,1
Aldesleukin,Cutaneous T-cell lymphoma stage III,1
Aldesleukin,Mycosis fungoides/Sezary syndrome stage III,1
Aldesleukin,Cutaneous T-cell lymphoma stage IV,1
Aldesleukin,Mycosis fungoides/Sezary syndrome stage IV,1
Gemcitabine,ovarian neoplasm,1
Doxorubicin,ovarian neoplasm,1
Azathioprine,Pulmonary Fibrosis,1
Cyclosporine,leukemia,1
Mycophenolate mofetil,leukemia,1
Mycophenolic acid,leukemia,1
Aldesleukin,Neuroblastoma recurrent,1
Gemcitabine,Malignant neoplasm of lung,1
Carboplatin,Malignant neoplasm of lung,1
Trastuzumab,Breast cancer recurrent,1
Tamoxifen,Breast cancer recurrent,1
Vinorelbine,Malignant neoplasm of lung,1
Gemcitabine,Malignant neoplasm of lung,1
Fondaparinux sodium,Myocardial Infarction,1
Gemcitabine,stage IV adult Hodgkin's lymphoma,1
Gemcitabine,stage IV adult immunoblastic large cell lymphoma,1
Gemcitabine,stage IV adult lymphoblastic lymphoma,1
Gemcitabine,Adult T-cell lymphoma/leukaemia stage IV,1
Gemcitabine,Cutaneous T-cell lymphoma stage IV,1
Gemcitabine,stage IV adult diffuse small cleaved cell lymphoma,1
Gemcitabine,recurrent grade 3 follicular lymphoma,1
Gemcitabine,recurrent grade 1 follicular lymphoma,1
Gemcitabine,recurrent grade 2 follicular lymphoma,1
Gemcitabine,Mantle cell lymphoma recurrent,1
Gemcitabine,Marginal zone lymphoma recurrent,1
Gemcitabine,B-cell small lymphocytic lymphoma recurrent,1
Gemcitabine,Splenic Marginal Zone B-Cell Lymphoma,1
Gemcitabine,stage IV adult Burkitt's lymphoma,1
Gemcitabine,stage IV adult diffuse large cell lymphoma,1
Gemcitabine,stage IV adult diffuse mixed cell lymphoma,1
Gemcitabine,stage IV grade 1 follicular lymphoma,1
Gemcitabine,stage IV grade 2 follicular lymphoma,1
Gemcitabine,stage IV grade 3 follicular lymphoma,1
Gemcitabine,Mantle cell lymphoma stage IV,1
Gemcitabine,Marginal zone lymphoma stage IV,1
Gemcitabine,B-cell small lymphocytic lymphoma stage IV,1
Gemcitabine,"unspecified adult solid tumor, protocol specific",1
Gemcitabine,Mucosa-Associated Lymphoid Tissue Lymphoma,1
Gemcitabine,Monocytoid B-cell lymphoma,1
Gemcitabine,recurrent adult Burkitt's lymphoma,1
Gemcitabine,recurrent adult diffuse large cell lymphoma,1
Gemcitabine,recurrent adult diffuse mixed cell lymphoma,1
Gemcitabine,recurrent adult diffuse small cleaved cell lymphoma,1
Gemcitabine,recurrent adult Hodgkin's lymphoma,1
Gemcitabine,recurrent adult immunoblastic large cell lymphoma,1
Gemcitabine,recurrent adult lymphoblastic lymphoma,1
Gemcitabine,Adult T-cell lymphoma/leukaemia recurrent,1
Gemcitabine,Cutaneous T-cell lymphoma recurrent,1
Rituximab,"Lymphoma, Mixed-Cell, Follicular",1
Arsenic trioxide,Adenocarcinoma Of Esophagus,1
Arsenic trioxide,Esophageal neoplasm metastatic,1
Nitric Oxide,Reperfusion Injury,1
Treprostinil,Critical limb ischemia,1
Treprostinil,Peripheral Vascular Diseases,1
Treprostinil,Foot Ulcer,1
Sulindac,Malignant tumor of colon,1
Salicylic acid,Malignant tumor of colon,1
Acetylsalicylic acid,Malignant tumor of colon,1
Ursodeoxycholic acid,Malignant tumor of colon,1
Alfuzosin,Benign Prostatic Hyperplasia,1
Finasteride,Benign Prostatic Hyperplasia,1
Cisplatin,Adenocarcinoma Of Esophagus,1
Fluorouracil,Adenocarcinoma Of Esophagus,1
Cisplatin,Adenocarcinoma of the gastroesophageal junction,1
Fluorouracil,Adenocarcinoma of the gastroesophageal junction,1
Cisplatin,diffuse adenocarcinoma of the stomach,1
Fluorouracil,diffuse adenocarcinoma of the stomach,1
Cisplatin,intestinal adenocarcinoma of the stomach,1
Fluorouracil,intestinal adenocarcinoma of the stomach,1
Cisplatin,mixed adenocarcinoma of the stomach,1
Fluorouracil,mixed adenocarcinoma of the stomach,1
Cisplatin,Oesophageal carcinoma recurrent,1
Fluorouracil,Oesophageal carcinoma recurrent,1
Cisplatin,recurrent gastric cancer,1
Fluorouracil,recurrent gastric cancer,1
Cisplatin,Squamous cell carcinoma of esophagus,1
Fluorouracil,Squamous cell carcinoma of esophagus,1
Cisplatin,Stage IIIC Gastric Cancer,1
Fluorouracil,Stage IIIC Gastric Cancer,1
Cisplatin,Esophageal neoplasm metastatic,1
Fluorouracil,Esophageal neoplasm metastatic,1
Erlotinib,Malignant neoplasm of lung,1
Carboplatin,Malignant neoplasm of lung,1
Paclitaxel,Malignant neoplasm of lung,1
Lamotrigine,Bipolar Disorder,1
Prednisolone,Chronic myeloproliferative disorder,1
Methylprednisolone,Chronic myeloproliferative disorder,1
Fludarabine,Chronic myeloproliferative disorder,1
Prednisolone,leukemia,1
Methylprednisolone,leukemia,1
Fludarabine,leukemia,1
Bortezomib,"unspecified adult solid tumor, protocol specific",1
Oxaliplatin,"unspecified adult solid tumor, protocol specific",1
Oxaliplatin,Colorectal Neoplasms,1
Fluorouracil,Colorectal Neoplasms,1
Modafinil,Postpoliomyelitis Syndrome,1
Armodafinil,Postpoliomyelitis Syndrome,1
Treprostinil,Peripheral Vascular Diseases,1
Oxaliplatin,Recurrent Rectal Cancer,1
Fluorouracil,Recurrent Rectal Cancer,1
Leucovorin,Recurrent Rectal Cancer,1
Irinotecan,Recurrent Rectal Cancer,1
Levoleucovorin,Recurrent Rectal Cancer,1
Oxaliplatin,signet ring adenocarcinoma of the rectum,1
Fluorouracil,signet ring adenocarcinoma of the rectum,1
Leucovorin,signet ring adenocarcinoma of the rectum,1
Irinotecan,signet ring adenocarcinoma of the rectum,1
Levoleucovorin,signet ring adenocarcinoma of the rectum,1
Oxaliplatin,Stage IIA Rectal Cancer,1
Fluorouracil,Stage IIA Rectal Cancer,1
Leucovorin,Stage IIA Rectal Cancer,1
Irinotecan,Stage IIA Rectal Cancer,1
Levoleucovorin,Stage IIA Rectal Cancer,1
Oxaliplatin,Stage IIB Rectal Cancer,1
Fluorouracil,Stage IIB Rectal Cancer,1
Leucovorin,Stage IIB Rectal Cancer,1
Irinotecan,Stage IIB Rectal Cancer,1
Levoleucovorin,Stage IIB Rectal Cancer,1
Oxaliplatin,Stage IIC Rectal Cancer,1
Fluorouracil,Stage IIC Rectal Cancer,1
Leucovorin,Stage IIC Rectal Cancer,1
Irinotecan,Stage IIC Rectal Cancer,1
Levoleucovorin,Stage IIC Rectal Cancer,1
Oxaliplatin,Stage IIIA Rectal Cancer,1
Fluorouracil,Stage IIIA Rectal Cancer,1
Leucovorin,Stage IIIA Rectal Cancer,1
Irinotecan,Stage IIIA Rectal Cancer,1
Levoleucovorin,Stage IIIA Rectal Cancer,1
Oxaliplatin,Stage IIIB Rectal Cancer,1
Fluorouracil,Stage IIIB Rectal Cancer,1
Leucovorin,Stage IIIB Rectal Cancer,1
Irinotecan,Stage IIIB Rectal Cancer,1
Levoleucovorin,Stage IIIB Rectal Cancer,1
Oxaliplatin,Stage IIIC Rectal Cancer,1
Fluorouracil,Stage IIIC Rectal Cancer,1
Leucovorin,Stage IIIC Rectal Cancer,1
Irinotecan,Stage IIIC Rectal Cancer,1
Levoleucovorin,Stage IIIC Rectal Cancer,1
Oxaliplatin,Stage IVA Rectal Cancer,1
Fluorouracil,Stage IVA Rectal Cancer,1
Leucovorin,Stage IVA Rectal Cancer,1
Irinotecan,Stage IVA Rectal Cancer,1
Levoleucovorin,Stage IVA Rectal Cancer,1
Oxaliplatin,Stage IVB Rectal Cancer,1
Fluorouracil,Stage IVB Rectal Cancer,1
Leucovorin,Stage IVB Rectal Cancer,1
Irinotecan,Stage IVB Rectal Cancer,1
Levoleucovorin,Stage IVB Rectal Cancer,1
Oxaliplatin,mucinous adenocarcinoma of rectum,1
Fluorouracil,mucinous adenocarcinoma of rectum,1
Leucovorin,mucinous adenocarcinoma of rectum,1
Irinotecan,mucinous adenocarcinoma of rectum,1
Levoleucovorin,mucinous adenocarcinoma of rectum,1
Metronidazole,Breast cancer recurrent,1
Chlorhexidine,Dental caries,1
Sirolimus,leukemia,1
Everolimus,leukemia,1
Gefitinib,Malignant tumor of colon,1
Oxaliplatin,Malignant tumor of colon,1
Capecitabine,Malignant tumor of colon,1
Amphetamine,Depressive disorder,1
Methylphenidate,Depressive disorder,1
Amphetamine,Neurotoxicity Syndromes,1
Methylphenidate,Neurotoxicity Syndromes,1
Amphetamine,"unspecified childhood solid tumor, protocol specific",1
Methylphenidate,"unspecified childhood solid tumor, protocol specific",1
Alemtuzumab,Chronic myeloproliferative disorder,1
Fludarabine,Chronic myeloproliferative disorder,1
Alemtuzumab,leukemia,1
Fludarabine,leukemia,1
Romidepsin,Renal Pelvis and Ureter Urothelial Carcinoma,1
Romidepsin,Urethral Carcinoma,1
Erlotinib,Stage IA Non-Small Cell Lung Carcinoma,1
Erlotinib,Stage IB Non-Small Cell Lung Carcinoma,1
Erlotinib,Stage IIA Non-Small Cell Lung Carcinoma,1
Erlotinib,Stage IIB Non-Small Cell Lung Carcinoma,1
Erlotinib,Non-small cell lung cancer stage IIIA,1
